WaterbodyName,Years,SampleDate,Alkalinity-total (as CaCO3),Ammonia-Total (as N),BOD - 5 days (Total),Chloride,Conductivity @25°C,Dissolved Oxygen,ortho-Phosphate (as P) - unspecified,pH,Temperature,Total Hardness (as CaCO3),True Colour,CCME_Values,CCME_WQI,WAWQI_Values,WAWQI,Horton_values,Horton WQI,Brown_values,Brown WQI,SRDD_values,SRDD WQI
DUNGOURNEY_020,2014,Aug,132.0,0.066,1.3,46.9,356.0,51.1,0.019,7.9,15.1,152.0,16.0,82.92863851938617,Good,67.53071188664617,Good,70.08181818181818,Fair,87.60920078000001,Good,80.441989066864,Good
DUNGOURNEY_020,2014,Oct,128.0,0.05,0.9,41.6,356.0,48.6,0.019,7.9,15.2,152.0,17.0,83.56891962149648,Good,67.61219033416057,Good,68.32727272727273,Fair,88.0390263,Good,81.423451757296,Good
DUNGOURNEY_020,2015,Jul,100.0,0.115,1.1,29.3,356.0,56.5,0.019,8.0,16.8,152.0,21.0,78.92958183539844,Fair,67.0494704994977,Good,67.57272727272726,Fair,90.16962225,Excellent,82.54739087257599,Good
DUNGOURNEY_020,2015,Oct,96.0,0.02,0.9,36.9,356.0,62.95,0.019,7.7,12.3,152.0,44.0,75.88197945139214,Fair,69.102659198245,Good,70.13636363636364,Fair,90.3815654,Excellent,81.365306828736,Good
DUNGOURNEY_020,2016,Feb,97.0,0.029,1.2,30.1,352.0,54.35,0.02,7.6,7.7,152.0,16.0,82.1220314794385,Good,66.75108994210694,Good,66.08181818181818,Fair,90.49746287,Excellent,83.73968572153599,Good
DUNGOURNEY_020,2016,Apr,87.0,0.033,1.2,27.4,325.0,54.55,0.02,7.9,9.3,121.0,10.0,82.0733289322487,Good,66.71141909923404,Good,62.65454545454545,Fair,91.42898499,Excellent,85.99851367526401,Good
DUNGOURNEY_020,2016,Aug,127.0,0.086,1.2,45.4,482.0,53.7,0.047,7.8,17.4,161.0,11.0,79.25611490337084,Fair,17.483154336135314,Poor,81.85454545454546,Good,87.92043398,Good,75.47563592473601,Fair
DUNGOURNEY_020,2016,Oct,121.0,0.04,1.2,38.3,415.0,54.85,0.043,8.1,15.5,138.0,10.0,79.29616129448837,Fair,25.503400880389265,Moderate,75.1,Good,88.5784398,Good,79.418135347824,Fair
DUNGOURNEY_020,2016,Dec,68.0,0.074,3.0,26.8,255.0,49.95,0.14,7.8,10.9,85.0,91.0,69.59176111853807,Fair,-149.5838305449845,Unsuitable,52.800000000000004,Fair,93.05353422,Excellent,89.019339290736,Good
DUNGOURNEY_020,2017,Feb,77.0,0.045,1.2,26.7,294.0,52.85,0.036,7.6,9.1,103.0,19.0,82.4907362747349,Good,37.751445071958486,Moderate,58.13636363636363,Fair,92.31108255,Excellent,88.023361710016,Good
DUNGOURNEY_020,2017,Apr,92.0,0.026,1.2,31.7,345.0,56.9,0.019,8.2,9.5,133.0,11.0,81.50903684069269,Good,68.74994358833155,Good,66.28181818181817,Fair,90.90797258,Excellent,84.203635912704,Good
DUNGOURNEY_020,2017,Aug,115.0,0.054,1.2,34.9,388.0,54.95,0.055,8.1,15.6,142.0,41.0,73.96434488757357,Fair,3.4954059688438264,Poor,71.82727272727273,Good,89.05107862,Good,80.31313748785601,Good
DUNGOURNEY_020,2017,Oct,78.0,0.033,1.2,26.0,294.0,51.8,0.026,8.3,12.1,107.0,12.0,82.7524688476398,Good,55.672192348665995,Fair,58.036363636363646,Fair,92.24268819,Excellent,87.93129620798399,Good
DUNGOURNEY_020,2017,Dec,83.0,0.032,1.0,32.2,327.0,55.85,0.032,8.3,7.1,115.0,29.0,78.40463505028953,Fair,45.1418110257952,Fair,63.52727272727273,Fair,91.69581936,Excellent,85.7029803004,Good
DUNGOURNEY_020,2018,Feb,97.0,0.029,1.2,29.5,338.0,53.7,0.029,8.2,7.7,126.0,17.0,82.28105708148976,Good,50.50933012382634,Fair,64.73636363636363,Fair,90.61980867,Excellent,84.8213398396,Good
DUNGOURNEY_020,2018,Apr,98.0,0.033,1.2,30.3,344.0,57.0,0.019,8.3,7.8,132.0,12.0,81.48534688214056,Good,68.60416892726883,Good,66.68181818181819,Fair,90.45282679,Excellent,83.979609507696,Good
DUNGOURNEY_020,2018,Aug,87.0,0.033,1.2,20.7,304.0,42.4,0.026,8.4,17.7,121.0,8.0,85.23291059742758,Good,54.89685388755242,Fair,55.9,Fair,91.68332619,Excellent,88.067093004784,Good
DUNGOURNEY_020,2018,Oct,155.0,0.033,1.1,48.9,506.0,53.45,0.017,7.9,15.0,189.0,6.0,79.20771762919809,Fair,71.9983601384804,Good,86.84545454545456,Good,85.63294539,Good,71.401762456176,Fair
DUNGOURNEY_020,2018,Dec,80.0,0.026,1.2,29.2,324.0,51.75,0.027,7.5,9.5,118.0,17.0,82.76500765020194,Good,54.10180061143737,Fair,60.92727272727273,Fair,92.01953818,Excellent,86.741458652016,Good
DUNGOURNEY_020,2019,Feb,91.0,0.023,1.2,31.0,347.0,54.6,0.023,7.7,8.9,123.0,18.0,82.0611700393404,Good,61.48600906401106,Good,65.29090909090908,Fair,91.07925729,Excellent,84.7879719324,Good
DUNGOURNEY_020,2019,Apr,108.0,0.02,1.2,33.6,381.0,58.6,0.017,8.0,8.3,148.0,7.0,81.10983369567046,Good,72.64956272598013,Good,71.72727272727273,Good,89.558474,Good,81.384433940224,Good
DUNGOURNEY_020,2019,Aug,126.0,0.033,1.2,44.9,446.0,61.6,0.07,8.0,15.5,152.0,10.0,73.69982148790696,Fair,-21.984075120642544,Unsuitable,81.39090909090909,Good,87.95736299000001,Good,75.96886655166401,Fair
DUNGOURNEY_020,2019,Oct,89.0,0.033,1.2,29.0,322.0,50.25,0.035,7.6,12.5,136.0,19.0,83.14438006056737,Good,39.522822160542034,Unsuitable,61.03636363636363,Fair,91.25954598999999,Excellent,85.900155239424,Good
DUNGOURNEY_020,2019,Dec,88.0,0.022,1.2,28.8,324.0,54.2,0.024,8.1,7.6,152.0,25.0,79.07560111331978,Fair,59.530338776430575,Unsuitable,62.72727272727273,Fair,91.21424946,Excellent,85.067525566464,Good
DUNGOURNEY_020,2020,Feb,102.0,0.033,1.2,31.2,367.0,54.9,0.021,7.7,7.2,152.0,14.0,81.9883570666066,Good,64.94391303792331,Good,68.23636363636363,Fair,90.08400919,Excellent,82.82921991230398,Good
DUNGOURNEY_020,2020,Aug,110.0,0.036,1.2,35.4,371.0,50.9,0.053,8.3,16.1,135.0,37.0,74.99454370362673,Fair,7.053183289957673,Poor,68.47272727272728,Fair,89.54010168,Good,82.052440560064,Good
DUNGOURNEY_020,2020,Oct,49.0,0.033,2.1,18.7,190.0,53.35,0.018,7.5,2.3,67.0,29.0,78.91918329909296,Fair,70.02234166620758,Good,45.554545454545455,Moderate,94.71260159,Excellent,92.9012923644,Excellent
DUNGOURNEY_020,2020,Dec,95.0,0.023,1.4,30.3,345.0,53.6,0.024,7.8,8.1,131.0,10.0,82.30562364453016,Good,59.677177626636784,Unsuitable,65.08181818181819,Fair,90.75046749,Excellent,84.711368235376,Good
DUNGOURNEY_020,2021,Feb,83.0,0.025,1.2,25.5,298.0,51.9,0.025,7.7,8.0,109.0,21.0,79.90393040820396,Fair,57.622897881995144,Fair,58.627272727272725,Fair,91.86165175,Excellent,87.62860071,Good
DUNGOURNEY_020,2021,Apr,118.0,0.033,1.2,35.7,409.0,56.45,0.019,7.9,8.2,156.0,6.0,78.98580638676637,Fair,68.69268972722875,Good,74.55454545454546,Good,88.74753279,Good,79.74776793849601,Fair
DUNGOURNEY_020,2021,Aug,122.0,0.029,1.4,37.2,405.0,54.9,0.028,8.1,16.8,152.0,12.0,79.32781898226983,Fair,52.44750245207004,Fair,74.2,Good,88.45552647,Good,79.246763752816,Fair
DUNGOURNEY_020,2021,Oct,65.0,0.033,1.0,19.7,233.0,52.6,0.027,8.2,11.8,89.0,18.0,82.55278024948646,Good,53.92093147058577,Fair,50.99090909090909,Moderate,93.39319039,Excellent,90.67301070385601,Excellent
DUNGOURNEY_020,2021,Dec,93.0,0.033,1.2,32.8,344.0,55.8,0.03,7.6,9.0,124.0,25.0,78.74305150421772,Fair,48.85331378118879,Fair,65.76363636363637,Fair,90.87396499,Excellent,84.376668651504,Good
DUNGOURNEY_020,2022,Feb,104.0,0.033,1.1,32.4,364.0,55.65,0.022,8.3,10.0,149.0,7.0,81.80737351006198,Good,63.19020862667423,Good,68.74545454545455,Fair,89.91304639,Good,82.59798704881601,Good
DUNGOURNEY_020,2022,Apr,117.0,0.033,1.2,37.1,398.0,57.1,0.016,7.8,11.7,162.0,45.0,76.896234193807,Fair,73.68398384242435,Good,73.7909090909091,Good,88.77490819,Good,78.99130774142401,Fair
DUNGOURNEY_020,2022,Aug,91.0,0.033,1.3,131.0,700.0,51.5,0.018,7.8,17.2,150.0,14.0,78.80507672378309,Fair,69.97209330407648,Good,105.38181818181819,Unsuitable,89.92456959,Good,64.2080186304,Fair
DUNGOURNEY_020,2022,Oct,97.0,0.033,1.2,31.7,337.0,55.05,0.047,7.7,14.4,122.0,19.0,81.95204067220948,Good,18.48699628929556,Poor,65.15454545454544,Fair,90.59173039,Excellent,84.374802951616,Good
DUNGOURNEY_020,2022,Dec,131.0,0.02,1.2,35.0,427.0,50.8,0.023,7.5,8.7,162.0,11.0,80.11157865356158,Good,61.323077990810106,Good,75.10909090909091,Good,87.8192552,Good,78.894943487424,Fair
DUNGOURNEY_020,2023,Feb,116.0,0.033,1.2,34.9,396.0,53.5,0.024,7.8,11.2,148.0,10.0,82.33021723868384,Good,59.491231381884184,Unsuitable,72.00909090909092,Good,88.99228979,Good,80.86297983025601,Good
FOHERISH_020,2019,Feb,12.0,0.034,1.2,12.4,80.0,55.8,0.019,6.8,8.1,23.0,25.0,78.74305150421772,Fair,68.65094102493966,Good,32.25454545454546,Moderate,97.83917882,Excellent,96.7478927104,Excellent
FOHERISH_020,2019,Apr,16.0,0.033,1.2,12.2,88.0,57.35,0.038,7.0,12.6,26.0,16.0,81.40263718716226,Good,34.940923590864045,Moderate,33.96363636363637,Moderate,97.48968459,Excellent,96.32971035999999,Excellent
FOHERISH_020,2019,Jun,19.0,0.033,1.2,12.5,95.0,53.0,0.019,7.0,12.5,27.0,14.0,82.4535915854991,Good,68.51255729889787,Good,33.31818181818182,Moderate,97.31792279,Excellent,96.429608355696,Excellent
FOHERISH_020,2019,Sep,16.0,0.037,1.2,11.9,77.0,55.65,0.019,7.2,13.7,18.0,51.0,76.71586174681022,Fair,68.21575952300014,Good,32.39090909090909,Moderate,97.55016491,Excellent,96.407094913984,Excellent
FOHERISH_020,2019,Nov,13.0,0.033,1.2,12.3,73.0,56.5,0.019,6.7,6.7,17.0,43.0,77.16482842592848,Fair,68.54765309654096,Good,31.91818181818182,Moderate,97.77945479,Excellent,96.748657290096,Excellent
FOHERISH_020,2020,Feb,11.0,0.033,1.2,17.0,95.0,56.3,0.019,6.9,5.3,25.0,24.0,78.7224101817061,Fair,68.70476071978115,Good,34.163636363636364,Moderate,97.85140879,Excellent,96.462034621296,Excellent
FOHERISH_020,2020,Jun,21.0,0.033,1.2,13.7,96.0,56.15,0.019,7.5,13.7,27.0,17.0,81.68754569655133,Good,68.65027116922957,Good,35.027272727272724,Moderate,97.09536879,Excellent,96.01738906009601,Excellent
FOHERISH_020,2020,Sep,16.0,0.033,1.2,12.8,82.0,51.65,0.019,7.1,14.3,21.0,51.0,77.4856613005432,Fair,67.96695337006244,Good,31.436363636363634,Moderate,97.59376679,Excellent,96.541709316096,Excellent
FOHERISH_020,2020,Nov,127.0,0.027,1.5,7.19,45.0,55.25,0.021,6.8,11.4,12.0,95.0,73.70375462580034,Fair,64.3519211273344,Good,38.85363636363636,Moderate,89.00119541,Good,92.852761341376,Excellent
FOHERISH_020,2021,Feb,127.0,0.036,1.2,11.1,64.0,56.55,0.01,7.1,5.6,14.0,42.0,77.23249666882262,Fair,84.4891929636053,Excellent,41.51818181818181,Moderate,88.92997908,Good,92.911562342256,Excellent
FOHERISH_020,2021,Apr,20.0,0.033,1.8,12.3,93.0,57.3,0.019,7.7,10.3,25.0,14.0,81.41443334850152,Good,68.71939987222902,Good,35.02727272727273,Moderate,97.16199279,Excellent,96.126393450096,Excellent
FOHERISH_020,2021,Jun,17.0,0.033,1.2,11.5,85.0,57.3,0.019,7.3,14.4,23.0,28.0,78.19168808361982,Fair,68.66307742156687,Good,33.809090909090905,Moderate,97.43141479,Excellent,96.245132688496,Excellent
FOHERISH_020,2021,Sep,21.0,0.033,1.2,11.8,88.0,58.95,0.019,7.4,14.3,23.0,19.0,81.02856794377966,Good,68.88369851364698,Good,35.10909090909092,Moderate,97.09036279,Excellent,96.014195383296,Excellent
FOHERISH_020,2021,Nov,16.0,0.033,1.2,10.2,75.0,57.2,0.019,7.5,11.0,19.0,43.0,77.03011605662232,Fair,68.45291769927643,Good,32.72727272727273,Moderate,97.54061279,Excellent,96.460529702896,Excellent
FOHERISH_020,2022,Feb,11.0,0.033,1.2,13.4,76.0,56.2,0.019,7.0,9.9,18.0,47.0,76.91530940818774,Fair,68.41907181052596,Good,32.10909090909092,Moderate,97.92016079,Excellent,96.629294941296,Excellent
FOHERISH_020,2022,Apr,17.0,0.033,1.2,17.0,98.0,58.15,0.019,7.4,10.2,23.0,16.0,81.21477913731334,Good,68.85248457153261,Good,35.83636363636364,Moderate,97.35881879,Excellent,96.037320540096,Excellent
FOHERISH_020,2022,Jun,20.0,0.033,1.2,14.0,97.0,55.8,0.019,7.2,14.3,24.0,13.0,81.77135584736651,Good,68.7216836882678,Good,34.81818181818182,Moderate,97.19117279,Excellent,96.125606150896,Excellent
FOHERISH_020,2022,Sep,13.0,0.033,1.2,16.2,96.0,58.55,0.019,7.0,13.4,23.0,22.0,78.42501361413258,Fair,68.89279990489243,Good,35.21818181818182,Moderate,97.67576279,Excellent,96.091281205696,Excellent
FOHERISH_020,2022,Nov,127.0,0.021,1.2,13.6,73.0,53.8,0.019,6.6,11.7,17.0,63.0,76.16540855010622,Fair,68.3130760892992,Good,41.381818181818176,Moderate,88.94781243,Good,92.479220300784,Excellent
FOHERISH_020,2023,Mar,18.0,0.033,1.2,13.3,91.0,55.0,0.017,7.3,6.0,23.0,13.0,81.96413947277557,Good,72.21184724827917,Good,33.77272727272727,Moderate,97.37157039,Excellent,96.545115352176,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Jan,38.0,0.127,1.2,18.9,188.0,49.45,0.064,7.23,6.7,56.5,41.0,74.6608929326116,Fair,-14.145159658764385,Unsuitable,42.87454545454546,Moderate,95.62084701,Excellent,93.743118106624,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Feb,39.0,0.037,1.2,18.9,199.0,58.8,0.03,7.15,7.8,67.0,18.0,81.06335781370198,Good,49.21565120574227,Fair,47.33636363636363,Moderate,95.42546511,Excellent,92.650565751744,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Mar,40.0,0.101,1.5,20.1,179.0,53.05,0.06,7.33,8.9,54.6,113.0,69.71516292860093,Fair,-7.0730041674869994,Unsuitable,43.69272727272727,Moderate,95.41598643,Excellent,92.651389867776,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Apr,40.0,0.033,1.2,19.0,193.0,51.05,0.025,7.28,9.7,63.3,11.0,82.94127379564496,Good,57.61049052415507,Fair,44.12,Moderate,95.48509839,Excellent,93.524827627504,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,May,44.0,0.066,1.4,18.6,197.0,59.9,0.022,7.45,11.9,64.9,20.0,80.80955959534825,Good,62.98128740883745,Good,48.09090909090909,Moderate,95.00094638,Excellent,92.204914686976,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Jun,49.0,0.084,2.0,18.0,196.0,54.0,0.051,7.29,12.6,64.1,45.0,73.96265133498162,Fair,10.115789183260674,Poor,46.196363636363635,Moderate,94.68327592,Excellent,92.290847840704,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Jul,46.0,0.168,1.2,17.0,193.0,52.75,0.043,7.28,15.0,64.1,35.0,78.54764186425459,Fair,22.939620188230734,Moderate,45.10181818181818,Moderate,94.90259604,Excellent,92.73589696,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Aug,44.0,0.022,1.2,16.6,194.0,51.45,0.068,7.25,14.1,61.6,33.0,74.75833482316968,Fair,-19.163288644267922,Unsuitable,44.49090909090909,Moderate,95.20559426,Excellent,93.038803225536,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Sep,41.0,0.047,1.2,16.2,187.0,48.8,0.04,7.12,11.7,61.1,53.0,77.89074073244697,Fair,29.95378586285888,Moderate,42.53454545454545,Moderate,95.47106101,Excellent,93.455899275264,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Oct,41.0,0.083,1.2,16.6,189.0,54.15,0.025,7.19,13.0,61.8,35.0,78.26246168002668,Fair,56.726996057612325,Fair,44.72363636363636,Moderate,95.35276669,Excellent,93.028731420144,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Nov,42.0,0.03,1.2,17.4,193.0,55.5,0.029,7.23,8.9,63.9,17.0,81.84345072819937,Good,50.84238134845915,Fair,45.75636363636364,Moderate,95.2774851,Excellent,93.034454450176,Excellent
GLASHABOY (LOUGH MAHON)_010,2008,Dec,45.0,0.028,1.0,17.9,197.0,54.55,0.023,7.24,6.0,61.9,20.0,82.0733289322487,Good,61.48396497838976,Good,46.096363636363634,Moderate,95.06971264,Excellent,93.0048213744,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Jan,37.0,0.077,1.3,16.1,168.0,42.15,0.045,7.19,5.4,50.3,63.0,78.42501361413258,Fair,19.80787559662886,Unsuitable,38.04181818181818,Moderate,95.90747151,Excellent,94.788805897584,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Feb,39.0,0.028,2.3,16.5,191.0,54.15,0.019,7.15,8.4,66.4,16.0,82.17084135077275,Good,68.59290686425868,Good,44.7,Moderate,95.50542564,Excellent,93.266037279856,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Mar,43.0,0.036,1.2,13.5,173.0,55.65,0.038,7.39,9.2,55.9,39.0,77.6428872057045,Fair,34.4074103211436,Moderate,43.78727272727273,Moderate,95.26682588,Excellent,93.388128321264,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Apr,51.0,0.046,2.2,16.3,182.0,54.7,0.022,7.4,12.2,61.3,42.0,77.59363675949965,Fair,62.62690004003032,Good,45.24545454545455,Moderate,94.57276578,Excellent,92.566590360816,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,May,45.0,0.074,1.8,15.5,193.0,57.95,0.039,7.46,12.9,67.7,13.0,81.26158865206784,Good,32.383767879113876,Moderate,46.83090909090909,Moderate,94.95651082,Excellent,92.5083930736,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Jun,47.0,0.029,1.4,16.4,197.0,53.5,0.031,7.53,19.5,70.2,14.0,82.33021723868384,Good,47.080341732616326,Fair,45.86545454545455,Moderate,94.89395347,Excellent,92.502611245504,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Jul,46.0,0.141,1.2,15.7,192.0,52.1,0.057,7.38,16.1,68.0,33.0,74.9524181932407,Fair,-1.6228576949160782,Unsuitable,44.692727272727275,Moderate,94.92859203,Excellent,92.776870742256,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Aug,47.0,0.413,1.2,14.6,183.0,45.95,0.136,6.92,16.0,55.4,103.0,69.5699151877704,Fair,-148.71687066928487,Unsuitable,41.46181818181818,Moderate,94.79946519,Excellent,93.033018633984,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Sep,44.0,0.044,1.2,13.9,168.0,46.85,0.065,7.17,15.2,59.2,64.0,73.51114828760815,Fair,-14.919983126626335,Unsuitable,40.18,Moderate,95.30025592,Excellent,93.771940710336,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Oct,49.0,0.03,1.2,16.1,201.0,52.9,0.027,7.27,13.2,71.3,6.0,82.47834790995967,Good,54.30329794843237,Fair,46.07090909090909,Moderate,94.7544139,Excellent,92.713585159104,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Nov,38.0,0.071,1.2,12.7,158.0,50.95,0.044,7.22,11.8,55.4,55.0,77.31008691523039,Fair,22.52720416646916,Moderate,40.125454545454545,Moderate,95.71325053,Excellent,94.117124384704,Excellent
GLASHABOY (LOUGH MAHON)_010,2009,Dec,40.0,0.082,1.2,11.6,142.0,54.35,0.064,7.13,9.3,49.1,53.0,73.02710564308367,Fair,-13.042575175876408,Unsuitable,39.95636363636363,Moderate,95.53493766,Excellent,94.274335877104,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Jan,28.0,0.057,1.2,12.0,128.0,52.35,0.007,7.18,6.1,40.2,15.0,82.61499476020677,Good,89.40690375959635,Excellent,36.92,Moderate,96.55771951,Excellent,95.6507731696,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Feb,43.0,0.056,1.2,14.7,179.0,48.95,0.019,7.36,4.7,56.2,14.0,83.47822879034955,Good,67.68913014096591,Good,41.99454545454545,Moderate,95.34382427999999,Excellent,94.214031596784,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Mar,34.0,0.376,2.9,10.1,132.0,51.05,0.06,7.32,7.7,42.0,66.0,72.82271861215912,Fair,-11.68298923334838,Unsuitable,37.23454545454545,Moderate,95.82578388,Excellent,94.874521341696,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Apr,44.0,0.043,1.5,13.3,176.0,36.35,0.01,7.93,9.8,58.2,13.0,86.96043722276835,Good,82.80929938024197,Excellent,37.3109090909091,Moderate,95.46515469,Excellent,95.092286407104,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,May,48.0,0.026,1.5,14.8,202.0,59.25,0.008,7.85,9.1,62.5,6.0,80.95916014844053,Good,88.71057303399857,Excellent,48.472727272727276,Moderate,94.77721538,Excellent,92.351589388224,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Jun,55.0,0.042,1.1,14.7,202.0,49.4,0.029,7.39,19.1,74.7,10.0,83.36213118062146,Good,50.15509819366073,Fair,45.350909090909084,Moderate,94.33341326,Excellent,92.523297265264,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Jul,47.0,0.146,1.7,14.6,209.0,55.5,0.028,7.64,15.2,73.8,24.0,78.88801287770292,Fair,50.37285130298519,Fair,47.559999999999995,Moderate,94.76766418,Excellent,92.023916953584,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Aug,51.0,0.037,1.2,16.4,193.0,60.6,0.016,7.78,15.3,67.1,10.0,80.64964154894597,Good,74.32419604969026,Good,48.53818181818181,Moderate,94.48404071,Excellent,91.929219008256,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Sep,49.0,0.032,1.2,14.9,193.0,51.0,0.033,7.64,15.9,65.8,23.0,79.92549281843925,Fair,43.13596638624808,Fair,44.67818181818182,Moderate,94.81457476,Excellent,92.890481688576,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Oct,52.0,0.04,1.2,14.7,201.0,51.6,0.052,7.49,12.0,65.2,31.0,75.3229034723379,Fair,9.067457682751837,Poor,45.82363636363636,Moderate,94.5709588,Excellent,92.599880860144,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Nov,60.0,0.11,1.2,15.9,248.0,54.75,0.035,7.54,6.3,94.1,16.0,82.02473349118604,Good,38.5879009253735,Moderate,52.096363636363634,Fair,93.70909950000001,Excellent,90.6344414976,Excellent
GLASHABOY (LOUGH MAHON)_010,2010,Dec,42.0,0.029,1.2,14.7,186.0,53.95,0.017,7.32,3.3,62.7,11.0,82.21975876238162,Good,72.20515993493368,Good,44.343636363636364,Moderate,95.33751787,Excellent,93.652401930864,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Jan,37.0,0.07,1.2,13.8,176.0,55.0,0.027,7.28,7.0,66.4,46.0,77.22281702678384,Fair,53.32552737549357,Fair,43.265454545454546,Moderate,95.6709839,Excellent,93.466373238784,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Feb,36.0,0.042,1.2,14.6,174.0,54.75,0.022,7.3,10.0,63.1,23.0,79.12794925490948,Fair,62.981196079905175,Good,42.981818181818184,Moderate,95.77983566,Excellent,93.7375938496,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Mar,39.0,0.023,1.2,14.3,183.0,56.5,0.014,7.34,7.7,59.5,11.0,81.60405803225237,Good,77.87716543746424,Good,44.696363636363635,Moderate,95.55336269,Excellent,93.528023295936,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Apr,43.0,0.024,1.1,13.8,170.0,56.6,0.031,7.48,11.3,55.2,43.0,77.14553287764736,Fair,47.13948677088641,Fair,43.92000000000001,Moderate,95.26310832,Excellent,93.257273751024,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,May,38.0,0.021,1.1,13.9,173.0,55.35,0.037,7.58,12.3,55.7,38.0,77.7813563182531,Fair,36.41328762820698,Moderate,43.32909090909091,Moderate,95.66905943,Excellent,93.517435896256,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Jun,44.0,0.036,1.6,14.6,188.0,57.2,0.015,7.36,15.7,68.6,10.0,81.43804516569122,Good,75.90137983443937,Good,45.89454545454545,Moderate,95.08889888,Excellent,92.719544074176,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Jul,41.0,0.073,2.1,13.7,165.0,51.75,0.057,7.43,14.0,55.2,64.0,72.91657215234048,Fair,-0.8297406475059006,Unsuitable,41.49272727272727,Moderate,95.42922899,Excellent,93.518535759616,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Aug,53.0,0.03,2.6,15.9,199.0,50.8,0.059,7.4,17.7,68.0,11.0,79.91686595614148,Fair,-3.144386071594468,Unsuitable,45.518181818181816,Moderate,94.45151870000001,Excellent,92.519599958976,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Sep,51.0,0.033,1.6,16.6,200.0,52.85,0.049,7.38,12.1,72.7,17.0,82.4907362747349,Good,14.811694885223915,Poor,46.22909090909091,Moderate,94.57286319,Excellent,92.48566905201601,Excellent
GLASHABOY (LOUGH MAHON)_010,2011,Oct,29.0,0.03,3.5,17.0,188.0,92.4,0.05,7.4,10.2,62.0,43.0,71.24319787569904,Fair,16.04968052445686,Poor,57.56363636363637,Fair,95.6640919,Excellent,89.3145543004,Good
GLASHABOY (LOUGH MAHON)_010,2011,Nov,40.0,0.03,1.6,19.0,180.0,91.5,0.06,7.2,12.3,61.0,104.0,65.52346026183507,Fair,-2.438344977463032,Unsuitable,57.61818181818182,Fair,94.8552329,Excellent,88.3019583424,Good
GLASHABOY (LOUGH MAHON)_010,2011,Dec,46.0,0.08,1.4,17.0,169.0,93.6,0.05,7.3,4.6,55.0,82.0,69.0565572127482,Fair,14.93924392537906,Poor,57.78181818181818,Fair,94.3704824,Excellent,88.8366498544,Good
GLASHABOY (LOUGH MAHON)_010,2012,Jan,39.0,0.05,1.2,17.0,160.0,103.4,0.06,7.6,6.8,52.0,101.0,64.4473341903076,Moderate,-1.8078393390898952,Unsuitable,60.0,Fair,94.8000335,Excellent,87.95993278559999,Good
GLASHABOY (LOUGH MAHON)_010,2012,Feb,47.0,0.04,1.2,17.0,173.0,96.6,0.05,7.5,7.6,61.0,81.0,68.74509745561713,Fair,15.886384938054817,Poor,59.4,Fair,94.2539632,Excellent,88.0748572416,Good
GLASHABOY (LOUGH MAHON)_010,2012,Mar,48.0,0.02,1.2,16.0,189.0,95.2,0.03,7.9,9.3,68.0,22.0,72.04586615173835,Fair,52.408387025303796,Fair,60.49090909090909,Fair,94.1914026,Excellent,88.3440577536,Good
